Region;Site;Unit;Batch;Species;Start Fish Density;End Fish Density;Hatchery;Lot Quality;Origin Year;Origin Month;From;To;Start Av. Wt.;End Av.Wt.;Model End Av. Wt. Act. Feed;Av. Wt. Deviation (%);Av. Wt. Before Sampl.;Model End Av. Wt. Sugg. Feed;Actual Feed;Feed Category;Supplier;Period Feed Qty;Suggested Feed Qty;Feed Deviation (%);Opening Fish No;Opening Biomass;Closing Fish No;Closing Biomass;Harvest Biomass;Transfer - (Kg);Transfer + (Kg);Biomass Produced;Biomass Produced Before Sampl.;Econ. FCR Period;Econ FCR Period Before Sampl.;Mortality No;Model Mortality No;Mortality Deviation (%);SFR Period (%);SFR Period (%) Before Sampl.;SGR Period (%);Max Feed Qty;Food Price;Current Grading;Feeding Policy;Group Tag;Vaccinated;Feeder;Feeding Rate (Kg / Hour);Fastings No;Avg. Temp.;Avg. Oxygene;Transfer - (No);Transfer + (No);Harvest (No);Sampling (No);LTD Mortality No;LTD Mortality %;LTD Econ. FCR;Period Day Degrees;Start Av. Weight Category;End Av. Weight Category;CLASS;LOTSTART;AGE
REGION-2;SITE-3;274_104-0-0;500_ΤΣ_0514_30;ΤΣΙΠΟΥΡΑ;2.28;3.59;HATCH-2;;2014;May;8/31/2014;9/29/2014;57.5;91;84.16;8.13;58.26;57.5;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;3612;0;0;87740;5045.05;87190;7934.29;0;0;0;2889.24;34.6394;1.2501557503;104.2743234583;550;0;0;1.95;2.46;1.58;3462;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;27.39;0;0;0;0;2;4810;5.2282608696;1.215385199;825;50-100;50-100;GOOD;5/1/2014;151
REGION-2;SITE-3;274_104-0-0;500_ΤΣ_0514_30;ΤΣΙΠΟΥΡΑ;3.59;3.64;HATCH-2;;2014;May;9/29/2014;9/30/2014;91;92.35;93.73;-1.47;91;91;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;312;0;0;87190;7934.29;87190;8051.9965;0;0;0;117.7065;0;2.6506607537;0;40;0;0;3.9;0;1.47;312;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;26.2;0;0;0;0;2;4810;5.2282608696;1.2178253926;52;50-100;50-100;BAD;5/1/2014;152
REGION-2;SITE-3;274_104-0-0;500_ΤΣ_0514_30;ΤΣΙΠΟΥΡΑ;3.64;5.1;HATCH-2;;2014;May;9/30/2014;10/30/2014;92.35;131;132.81;-1.36;114.79;92.35;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;4787;0;0;87190;8051.9965;86115;11281.065;0;0;0;3229.0685;1833.14435;1.4824708736;2.6113600928;1075;0;0;1.67;1.79;1.17;4462;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;23.9;0;0;0;0;2;5885;6.3967391304;1.2808352815;694;50-100;100-150;BAD;5/1/2014;182
REGION-2;SITE-3;274_104-0-0;500_ΤΣ_0514_30;ΤΣΙΠΟΥΡΑ;5.1;6.75;HATCH-2;;2014;May;10/30/2014;11/26/2014;131;174;166.25;4.66;149.36;131;BLUELINE 5,0 mm;ΒLUE LINE;FEEDUS;4537;0;0;86115;11281.065;85760;14922.24;0;0;0;3641.175;1528.0486;1.2460263514;2.9691464002;355;0;0;1.29;1.4;1.05;3362;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;20.58;0;0;0;0;2;6240;6.7826086957;1.2602136076;575;100-150;150-200;GOOD;5/1/2014;209
REGION-2;SITE-3;274_104-0-0;500_ΤΣ_0514_30;ΤΣΙΠΟΥΡΑ;6.75;7.58;HATCH-2;;2014;May;11/26/2014;12/24/2014;174;196;199.58;-1.79;191.83;174;BLUELINE 5,0 mm;ΒLUE LINE;FEEDUS;3523;0;0;85760;14922.24;85560;16769.76;0;0;0;1847.52;1490.7348;1.906880575;2.3632640762;210;0;0;0.79;0.8;0.43;3523;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;18.89;0;0;0;0;2;6440;7;1.3243964184;507;150-200;150-200;BAD;5/1/2014;237
REGION-2;SITE-3;274_104-0-0;500_ΤΣ_0514_30;ΤΣΙΠΟΥΡΑ;7.58;7.75;HATCH-2;;2014;May;12/24/2014;12/31/2014;196;200.44;200.93;-0.24;198.16;196;BLUELINE 5,0 mm;ΒLUE LINE;FEEDUS;700;0;0;85560;16769.76;85520;17141.6288;0;0;0;371.8688;176.8832;1.8823843248;3.9574137058;60;0;0;0.59;0.59;0.32;400;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;17.85;0;0;0;0;2;6480;7.0434782609;1.3307754468;126;150-200;200-250;BAD;5/1/2014;244
REGION-2;SITE-3;274_104-0-0;500_ΤΣ_0514_30;ΤΣΙΠΟΥΡΑ;7.75;8.14;HATCH-2;;2014;May;12/31/2014;1/27/2015;200.44;211;213.73;-1.28;213;200.44;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;2161;0;0;85520;17141.6288;85330;18004.63;0;0;0;863.0012;1033.6612;2.5040521381;2.0906269869;190;0;0;0.46;0.45;0.19;2161;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;16.1;0;0;0;0;2;6670;7.25;1.3822881732;419;200-250;200-250;BAD;5/1/2014;271
REGION-2;SITE-3;274_104-0-0;500_ΤΣ_0514_30;ΤΣΙΠΟΥΡΑ;8.14;8.23;HATCH-2;;2014;May;1/27/2015;2/26/2015;211;214;223.81;-4.38;223.45;211;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;2249;0;0;85330;18004.63;85060;18202.84;0;0;0;198.21;1002.027;11.3465516372;2.2444504988;270;0;0;0.41;0.41;0.05;2249;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;14.99;0;0;0;0;3;6940;7.5434782609;1.4883570851;420;200-250;200-250;BAD;5/1/2014;301
REGION-2;SITE-3;274_123-0-0;500_ΤΣ_0514_30;ΤΣΙΠΟΥΡΑ;2.85;3.03;HATCH-2;;2014;May;1/9/2015;1/27/2015;148.28;158;155.71;1.47;155.63;148.28;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;787;0;0;59918;8884.64104;59788;9446.504;0;0;0;561.86296;420.1654;1.4006974227;1.8730718903;150;0;0;0.48;0.48;0.35;787;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;15.8;0;0;1;0;1;15212.62;20.2833256578;1.293258304;268;100-150;150-200;GOOD;5/1/2014;271
REGION-2;SITE-3;274_123-0-0;500_ΤΣ_0514_30;ΤΣΙΠΟΥΡΑ;3.03;2.86;HATCH-2;;2014;May;1/27/2015;2/26/2015;158;150;168.22;-10.83;167.96;158;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;1159;0;0;59788;9446.504;59518;8927.7;0;0;0;-518.804;550.13928;-2.2339843178;2.1067392243;270;0;0;0.42;0.4;-0.17;1159;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;14.99;0;0;0;0;3;15482.62;20.6433226819;1.5003511325;420;150-200;150-200;BAD;5/1/2014;301
REGION-2;SITE-3;500_33-0-0;500_ΤΣ_0514_30;ΤΣΙΠΟΥΡΑ;5.06;5.21;HATCH-2;;2014;May;3/17/2015;3/30/2015;209.95;217;214.17;1.32;213.89;209.95;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;652;0;0;75123;15772.07385;74873;16247.441;0;0;0;475.36715;242.51212;1.3715714264;2.688525423;250;0;0;0.31;0.32;0.25;652;0;Β;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;15;0;0;1;0;1;9315.85;9.5215604572;2.0070293775;165;200-250;200-250;GOOD;5/1/2014;333
REGION-2;SITE-4;501_76-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;4.5;4.44;HATCH-2;;2014;April;3/12/2015;3/23/2015;195.58;193;200.62;-3.8;200.35;195.58;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;624;0;0;64804;12674.36632;64689;12484.977;0;0;0;-189.38932;286.07483;-3.2948003615;2.1812474729;115;0;0;0.45;0.44;-0.12;624;0;Γ;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;15;0;0;1;0;1;8056.67;11.0854545092;2.3447667145;180;150-200;150-200;BAD;4/1/2014;356
REGION-2;SITE-4;501_74-0-0;501_ΤΣ_0614_36;ΤΣΙΠΟΥΡΑ;4.32;4.65;HATCH-2;;2014;June;12/5/2014;12/22/2014;163.6;179;181.71;-1.49;178.06;163.6;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;1510;0;0;53103;8687.6508;52278;9357.762;0;0;0;670.1112;620.96988;2.2533573532;2.4316799391;825;0;0;0.98;0.99;0.53;1085;0;-;ΤΣΙΠΟΥΡΑ 2014;;Unchecked;;0;0;19.23;0;0;1;0;1;6522;11.0918367347;1.4500006834;327;150-200;150-200;BAD;6/1/2014;204
REGION-2;SITE-4;501_74-0-0;501_ΤΣ_0614_36;ΤΣΙΠΟΥΡΑ;4.65;4.84;HATCH-2;;2014;June;12/22/2014;12/31/2014;179;186.78;187.43;-0.35;182.05;179;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;722;0;0;52278;9357.762;52083;9728.06274;0;0;0;370.30074;123.94815;1.94976656;5.8250163476;195;0;0;0.84;0.85;0.47;722;0;-;ΤΣΙΠΟΥΡΑ 2014;;Unchecked;;0;0;18.21;0;0;0;0;2;6717;11.4234693878;1.4618407289;180;150-200;150-200;BAD;6/1/2014;213
REGION-2;SITE-4;501_81-0-0;501_ΤΣ_0614_36;ΤΣΙΠΟΥΡΑ;0.3;5.39;HATCH-2;;2014;June;1/22/2015;2/24/2015;174;177;186.96;-5.33;178.79;174;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;1302;0;0;4847;843.378;85748;15177.396;0;0;13899.588;434.43;587.91892;2.9970305918;2.2145910868;559;0;0;26.25;19.46;0.05;1302;0;Β;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;15.23;0;0;8;0;2;11905.04;12.1548426803;1.836706829;455;150-200;150-200;BAD;6/1/2014;268
REGION-2;SITE-4;501_81-0-0;501_ΤΣ_0614_36;ΤΣΙΠΟΥΡΑ;5.39;5.55;HATCH-2;;2014;June;2/24/2015;3/23/2015;177;183;187.63;-2.47;186.57;177;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;1688;0;0;85748;15177.396;85418;15631.494;0;0;0;454.098;759.04026;3.71725927;2.2238609583;390;0;0;0.41;0.4;0.12;1688;0;Β;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;15.16;0;0;0;0;3;12235.04;12.4917670489;1.8897497546;413;150-200;150-200;BAD;6/1/2014;295
REGION-2;SITE-4;501_74-0-0;501_ΤΣ_0614_36;ΤΣΙΠΟΥΡΑ;;;HATCH-2;;2014;June;1/22/2015;2/24/2015;230;230;244.79;-6.04;238.2;230;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;1530;0;0;3787;871.01;85810;19736.3;0;0;18963.677;-98.387;605.255;-15.550834968;2.5278601581;583;0;0;-147.05;24.17;0;1530;0;Α;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;15.23;0;0;8;0;2;11951.91;12.1889708564;1.4106701866;455;200-250;200-250;BAD;6/1/2014;268
REGION-2;SITE-4;501_74-0-0;501_ΤΣ_0614_36;ΤΣΙΠΟΥΡΑ;;;HATCH-2;;2014;June;2/24/2015;3/23/2015;230;232;241.81;-4.06;240.55;230;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;2036;0;0;85810;19736.3;85525;19841.8;0;0;0;105.5;836.73875;19.2985781991;2.4332564973;315;0;0;0.38;0.37;0.03;2036;0;Α;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;15.16;0;0;0;0;3;12236.91;12.4796237055;1.5061236017;413;200-250;200-250;BAD;6/1/2014;295
REGION-2;SITE-3;274_124-0-0;274_ΤΣ_0714_31;ΤΣΙΠΟΥΡΑ;;0.67;HATCH-4;;2014;July;7/25/2014;8/29/2014;4.75;15;14.74;1.76;9.12;4.75;BLUELINE 1,6 mm;ΒLUE LINE;FEEDUS;1111;0;0;87930;417.6675;81160;1217.4;0;0;0;799.7325;322.5117;1.3892145186;3.4448362649;6770;0;0;4.25;5.63;3.29;801;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;27.44;0;0;0;0;1;6770;7.6993062663;1.3892014905;802;0-20;0-20;GOOD;7/1/2014;59
REGION-2;SITE-3;274_124-0-0;274_ΤΣ_0714_31;ΤΣΙΠΟΥΡΑ;0.67;0.71;HATCH-4;;2014;July;8/29/2014;8/31/2014;15;15.88;16.28;-2.46;15.44;15;BLUELINE 1,6 mm;ΒLUE LINE;FEEDUS;150;0;0;81160;1217.4;81160;1288.8208;0;0;0;71.4208;35.7104;2.1002285049;4.2004570097;100;0;0;5.99;6.07;2.85;150;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;28.07;0;0;0;0;2;6770;7.6993062663;1.390099279;84;0-20;0-20;BAD;7/1/2014;61
REGION-2;SITE-3;274_124-0-0;274_ΤΣ_0714_31;ΤΣΙΠΟΥΡΑ;0.71;1.36;HATCH-4;;2014;July;8/31/2014;9/29/2014;15.88;31;31.28;-0.9;16.32;15.88;BLUELINE 1,6 mm;ΒLUE LINE;FEEDUS;1749;0;0;81160;1288.8208;79270;2457.37;0;0;0;1168.5492;4.8656;1.4967277373;359.4623479119;1890;0;0;3.33;4.67;2.31;737;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;27.39;0;0;0;0;2;8660;9.8487433185;1.4266733996;825;0-20;20-50;BAD;7/1/2014;90
REGION-2;SITE-3;274_124-0-0;274_ΤΣ_0714_31;ΤΣΙΠΟΥΡΑ;1.36;1.38;HATCH-4;;2014;July;9/29/2014;9/30/2014;31;31.53;32.04;-1.59;31;31;BLUELINE 2,5 mm;ΒLUE LINE;FEEDUS;100;0;0;79270;2457.37;79270;2499.3831;0;0;0;42.0131;0;2.3802099821;0;120;0;0;4.03;0;1.7;75;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;26.2;0;0;0;0;2;8660;9.8487433185;1.4218990028;52;20-50;20-50;BAD;7/1/2014;91
REGION-2;SITE-3;274_124-0-0;274_ΤΣ_0714_31;ΤΣΙΠΟΥΡΑ;1.38;2.06;HATCH-4;;2014;July;9/30/2014;10/30/2014;31.53;48;54.15;-11.36;43.79;31.53;BLUELINE 2,5 mm;ΒLUE LINE;FEEDUS;2149;0;0;79270;2499.3831;77750;3732;0;0;0;1232.6169;905.2894;1.7434451856;2.3738265355;1520;0;0;2.33;2.45;1.4;1762;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;23.9;0;0;0;0;2;10180;11.5773911066;1.5263974125;694;20-50;20-50;BAD;7/1/2014;121
REGION-2;SITE-3;274_124-0-0;274_ΤΣ_0714_31;ΤΣΙΠΟΥΡΑ;2.06;3.22;HATCH-4;;2014;July;10/30/2014;11/26/2014;48;76;70.33;8.06;59.04;48;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;2228;0;0;77750;3732;76650;5825.4;0;0;0;2093.4;793.416;1.0642973154;2.8081107515;1100;0;0;1.76;2;1.7;1752;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;20.58;0;0;0;0;2;11280;12.8283862163;1.3336439992;575;20-50;50-100;GOOD;7/1/2014;148
REGION-2;SITE-3;274_124-0-0;274_ΤΣ_0714_31;ΤΣΙΠΟΥΡΑ;3.22;4.1;HATCH-4;;2014;July;11/26/2014;12/24/2014;76;97;93.16;4.12;87.95;76;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;1891;0;0;76650;5825.4;76455;7416.135;0;0;0;1590.735;898.81725;1.1887586556;2.1038759548;210;0;0;1.03;1.08;0.87;1891;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;18.89;0;0;0;0;2;11475;13.0501535312;1.2899953204;507;50-100;50-100;GOOD;7/1/2014;176
REGION-2;SITE-3;274_124-0-0;274_ΤΣ_0714_31;ΤΣΙΠΟΥΡΑ;4.1;4.21;HATCH-4;;2014;July;12/24/2014;12/31/2014;97;99.7;100.09;-0.39;98.33;97;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;350;0;0;76455;7416.135;76415;7618.5755;0;0;0;202.4405;97.75195;1.7289030604;3.5804912332;60;0;0;0.67;0.67;0.39;350;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;17.85;0;0;0;0;2;11515;13.0956442625;1.295390843;126;50-100;50-100;BAD;7/1/2014;183
REGION-2;SITE-3;274_124-0-0;274_ΤΣ_0714_31;ΤΣΙΠΟΥΡΑ;4.21;4.25;HATCH-4;;2014;July;12/31/2014;1/27/2015;99.7;101;109.14;-7.46;108.71;99.7;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;1214;0;0;76415;7618.5755;76225;7698.725;0;0;0;80.1495;667.84425;15.1466946144;1.8177891028;190;0;0;0.59;0.57;0.05;1214;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;16.1;0;0;0;0;2;11705;13.311725236;1.4409979859;419;50-100;100-150;BAD;7/1/2014;210
REGION-2;SITE-3;274_124-0-0;274_ΤΣ_0714_31;ΤΣΙΠΟΥΡΑ;4.25;4.7;HATCH-4;;2014;July;1/27/2015;2/26/2015;101;112;109.26;2.51;109.02;101;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;1131;0;0;76225;7698.725;75955;8506.96;0;0;0;808.235;581.8891;1.3993454874;1.9436693349;270;0;0;0.47;0.47;0.34;1131;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;14.99;0;0;0;0;3;11975;13.618787672;1.4321387512;420;100-150;100-150;GOOD;7/1/2014;240
REGION-2;SITE-4;501_71-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;;;HATCH-2;;2014;April;5/22/2014;5/23/2014;7.31;8;7.9;1.27;7.96;7.31;BLUELINE 1,6 mm;ΒLUE LINE;FEEDUS;108;0;0;149125;1090.10375;149125;1193;0;0;0;102.89625;96.93125;1.049600933;1.1141917596;800;0;0;9.47;9.49;9.02;108;0;-;ΤΣΙΠΟΥΡΑ 2014;;Unchecked;;0;0;18.95;0;0;1;0;1;4875;3.1655844156;1.1620795107;38;0-20;0-20;GOOD;4/1/2014;52
REGION-2;SITE-4;501_71-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;;2.7;HATCH-2;;2014;April;5/23/2014;6/23/2014;8;22;25.09;-12.32;18.98;8;BLUELINE 1,6 mm;ΒLUE LINE;FEEDUS;3046;0;0;149125;1193;147945;3254.79;0;0;0;2061.79;1614.9961;1.4773570538;1.8860726661;1180;0;0;4.78;5.21;3.26;2021;0;-;ΤΣΙΠΟΥΡΑ 2014;;Unchecked;;0;0;20.96;0;0;0;0;2;6055;3.9318181818;1.3822865538;648;0-20;20-50;BAD;4/1/2014;83
REGION-2;SITE-4;501_71-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;2.7;3.12;HATCH-2;;2014;April;6/23/2014;7/21/2014;22;43;46.39;-7.31;33.09;22;BLUELINE 2,5 mm;ΒLUE LINE;FEEDUS;4395;0;0;147945;3254.79;146015;6278.645;0;0;0;3023.855;1576.84635;1.4534427081;2.7872087854;1930;0;0;3.41;3.93;2.39;3017;0;-;ΤΣΙΠΟΥΡΑ 2014;;Unchecked;;0;0;25.14;0;0;0;0;2;7985;5.1850649351;1.3962536011;737;20-50;20-50;BAD;4/1/2014;111
REGION-2;SITE-4;501_71-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;3.12;4.7;HATCH-2;;2014;April;7/21/2014;8/23/2014;43;72.5;70.37;3.03;58.74;43;BL 3.5 BASS;ΒLUE LINE;FEEDUS;5953;0;0;146015;6278.645;143255;10385.9875;0;0;0;4107.3425;2136.1537;1.4493556357;2.7867844903;2760;0;0;2.21;2.47;1.58;2170;0;-;ΤΣΙΠΟΥΡΑ 2014;;Unchecked;;0;0;27.36;0;0;0;0;2;10745;6.9772727273;1.4057091065;932;20-50;50-100;GOOD;4/1/2014;144
REGION-2;SITE-4;501_71-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;4.7;5.1;HATCH-2;;2014;April;8/23/2014;8/31/2014;72.5;78.9;79.75;-1.07;73.3;72.5;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;1688;0;0;143255;10385.9875;143095;11290.1955;0;0;0;904.208;102.876;1.8668271017;16.4081029589;260;0;0;1.95;2.02;1.06;1675;0;-;ΤΣΙΠΟΥΡΑ 2014;;Unchecked;;0;0;28.5;0;0;0;0;2;10905;7.0811688312;1.4270040946;254;50-100;50-100;BAD;4/1/2014;152
REGION-2;SITE-4;501_71-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;5.1;6.66;HATCH-2;;2014;April;8/31/2014;9/22/2014;78.9;103;101.87;1.11;79.86;78.9;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;5510;0;0;143095;11290.1955;142930;14721.79;0;0;0;3431.5945;124.1943;1.6056675694;44.3659652657;165;0;0;1.94;2.21;1.21;5510;0;-;ΤΣΙΠΟΥΡΑ 2014;;Unchecked;;0;0;27.81;0;0;0;0;2;11070;7.1883116883;1.4569770828;641;50-100;100-150;GOOD;4/1/2014;174
REGION-2;SITE-4;501_71-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;6.66;7.29;HATCH-2;;2014;April;9/22/2014;9/30/2014;103;112.98;114.86;-1.64;103;103;BL 3.5 BREAM;ΒLUE LINE;FEEDUS;2511;0;0;142930;14721.79;142795;16132.9791;0;0;0;1411.1891;-13.905;1.7793504783;-180.5825242718;135;0;0;2.04;2.13;1.16;2511;0;-;ΤΣΙΠΟΥΡΑ 2014;;Unchecked;;0;0;26.49;0;0;0;0;2;11205;7.275974026;1.4685796264;239;100-150;100-150;BAD;4/1/2014;182
REGION-2;SITE-4;501_71-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;7.29;10.02;HATCH-2;;2014;April;9/30/2014;10/27/2014;112.98;155.5;155.98;-0.31;130.61;112.98;BLUELINE 5,0 mm;ΒLUE LINE;FEEDUS;8447;0;0;142795;16132.9791;142555;22167.3025;0;0;0;6034.3234;2486.12945;1.399825538;3.3976509148;265;0;0;1.65;1.8;1.18;5372;0;-;ΤΣΙΠΟΥΡΑ 2014;;Unchecked;;0;0;24.15;0;0;0;0;2;11445;7.4318181818;1.4355264358;629;100-150;150-200;BAD;4/1/2014;209
REGION-2;SITE-4;501_71-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;10.02;12.87;HATCH-2;;2014;April;10/27/2014;11/25/2014;155.5;200;198.93;0.54;182.67;155.5;BLUELINE 5,0 mm;ΒLUE LINE;FEEDUS;9250;0;0;142555;22167.3025;142340;28468;0;0;0;6300.6975;3833.9453;1.4680914296;2.4126583131;215;0;0;1.27;1.33;0.87;9250;0;-;ΤΣΙΠΟΥΡΑ 2014;;Unchecked;;0;0;21.08;0;0;0;0;2;11660;7.5714285714;1.4321314762;629;150-200;200-250;GOOD;4/1/2014;238
REGION-2;SITE-4;501_71-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;12.87;8.08;HATCH-2;;2014;April;11/25/2014;12/22/2014;200;229;234.54;-2.36;228.17;200;BLUELINE 5,0 mm;ΒLUE LINE;FEEDUS;4658;0;0;142340;28468;78047;17872.763;0;14315.13;1497.24016;2222.65284;2157.87383;2.0956939006;2.1586062796;250;0;0;-3.61;-3.75;0.5;2730;0;-;ΤΣΙΠΟΥΡΑ 2014;;Unchecked;;0;0;19.49;0;1;1;0;2;6672.49;7.8759798955;1.4999641846;527;200-250;200-250;BAD;4/1/2014;265
REGION-2;SITE-4;501_71-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;8.08;8.38;HATCH-2;;2014;April;12/22/2014;12/31/2014;229;238;238.64;-0.27;232.34;229;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;1345;0;0;78047;17872.763;77887;18537.106;0;0;0;664.343;223.50258;2.024556592;6.0178276242;160;0;0;0.82;0.83;0.43;1345;0;-;ΤΣΙΠΟΥΡΑ 2014;;Unchecked;;0;0;18.21;0;0;0;0;2;6832.49;8.0648384451;1.510847014;180;200-250;200-250;BAD;4/1/2014;274
REGION-2;SITE-4;501_78-0-0;501_ΤΣ_0414_35;ΤΣΙΠΟΥΡΑ;1.29;9.28;HATCH-2;;2014;April;3/4/2015;3/23/2015;318;314;327.57;-4.14;299;318;SILVERLINE 5,0 mm;SILVER LINE;FEEDUS;1118;0;0;8139;2588.202;59451;18667.614;0;0;15370.479;708.933;-182.832;1.5770178564;-6.1149032992;325;0;0;16.4;-62.01;-0.07;1118;0;Α;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;15.05;0;0;6;0;1;7850.78;9.9036289725;1.7191733159;287;300-380;300-380;BAD;4/1/2014;356
REGION-2;SITE-3;274_102-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;0.71;0.94;HATCH-2;;2014;September;12/8/2014;12/24/2014;18.86;25;22.87;9.31;21.35;18.86;BLUELINE 2,5 mm;ΒLUE LINE;FEEDUS;437;0;0;83480;1574.4328;83345;2083.625;0;0;0;509.1922;204.98295;0.8582221016;2.1318846275;135;0;0;1.5;1.63;1.76;437;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;18.62;0;0;1;0;1;5968.41;6.6825463276;1.5373341684;296;0-20;20-50;GOOD;9/1/2014;114
REGION-2;SITE-3;274_102-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;0.94;0.99;HATCH-2;;2014;September;12/24/2014;12/31/2014;25;26.38;26.56;-0.68;25.69;25;BLUELINE 2,5 mm;ΒLUE LINE;FEEDUS;175;0;0;83345;2083.625;83305;2197.5859;0;0;0;113.9609;56.48045;1.5356144081;3.0984172399;60;0;0;1.17;1.18;0.77;175;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;17.85;0;0;0;0;2;6008.41;6.7273324353;1.5223962731;126;20-50;20-50;BAD;9/1/2014;121
REGION-2;SITE-3;274_102-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;0.99;1.13;HATCH-2;;2014;September;12/31/2014;1/27/2015;26.38;30;31.85;-5.81;31.7;26.38;BLUELINE 2,5 mm;ΒLUE LINE;FEEDUS;650;0;0;83305;2197.5859;83115;2493.45;0;0;0;295.8641;437.1596;2.1969546153;1.4868711564;190;0;0;1.03;1;0.48;650;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;16.1;0;0;0;0;2;6198.41;6.9400664469;1.6104520372;419;20-50;20-50;BAD;9/1/2014;148
REGION-2;SITE-3;274_102-0-0;274_ΤΣ_0914_32;ΤΣΙΠΟΥΡΑ;1.13;1.76;HATCH-2;;2014;September;1/27/2015;2/26/2015;30;47;35.74;31.51;35.52;30;BLUELINE 2,5 mm;ΒLUE LINE;FEEDUS;717;0;0;83115;2493.45;82845;3893.715;0;0;0;1400.265;449.2044;0.5120459342;1.596155336;270;0;0;0.76;0.88;1.5;717;0;-;ΤΣΙΠΟΥΡΑ 2015;;Unchecked;;0;0;14.99;0;0;0;0;3;6468.41;7.2423726739;1.148397281;420;20-50;20-50;GOOD;9/1/2014;178
